id,conversation,label,urgency_level,risk_score,context_type,escalation_level,intervention_required,confidence_score
7462156e-21a7-4d1d-9469-a39d84509312,"U: I think I'm in danger outside, maybe I’m overthinking | A: That sounds serious. Are you safe right now? | U: something feels wrong outside | A: What happened next? | U: I feel like something bad is about to happen outside | A: What happened next? | U: I’m not safe right now outside, maybe I’m overthinking",emergency,high,0.95,public,4,yes,0.86
a69eb5af-5fdc-470f-90d4-83737c65f026,"U: they don’t like me talking to people with my partner | A: Can you explain a bit more? | U: I have to ask before doing things with my partner, I don’t know | A: I'm listening. | U: I feel trapped with my partner | A: That doesn’t sound okay. Can you tell me more? | U: i don’t have much freedom with my partner, i’m not sure | A: That doesn’t sound okay. Can you tell me more? | U: i can’t decide things on my own, i’m not sure | A: What happened next? | U: I feel watched sometimes with my partner",abuse,medium,0.9,relationship,6,yes,0.76
a74fbf0b-c795-420a-908f-1388914eece4,"U: I hear something outside, it’s just weird | A: What happened next? | U: I feel like something bad is about to happen, it’s just weird | U: someone is trying to get in | A: I'm listening. | U: please help me, I’m not sure...",emergency,high,0.95,unknown,4,yes,0.89
7aff1e5b-3a68-47fa-8531-d7809c0c2cdd,"U: things are not normal | A: Can you explain a bit more? | U: I feel controlled, maybe I’m overthinking | U: I feel trapped outside, it’s just weird | A: Do you feel safe in that situation? | U: they don’t like me talking to people | A: Can you explain a bit more? | U: i feel watched sometimes, i tried to ignore it | A: What happened next? | U: I can’t decide things on my own outside",abuse,medium,0.9,public,6,yes,0.78
036fa318-6a90-4060-98e5-5e609e361a91,"U: we had a disagreement in public, I’m not sure | A: I'm listening. | U: things are fine now... | A: I'm listening. | U: it wasn’t serious in public, I tried to ignore it | A: What happened next? | U: we talked about it, it’s just weird",normal,low,0.3,public,4,no,0.86
2a29dcc1-2fdf-4119-a466-f1716398da4b,"U: just normal stuff | A: What happened next? | U: it wasn’t serious | A: I'm listening. | U: we had a disagreement | A: I'm listening. | U: things are fine now... | U: it was a bit tense | A: What happened next? | U: we talked about it, maybe I’m overthinking",normal,low,0.4,unknown,6,no,0.87
f63d9cc4-3556-4f99-b3af-05e4fd980a1c,"U: I feel watched sometimes, I don’t know | A: Can you explain a bit more? | U: i feel controlled with my family | U: I have to ask before doing things with my family | A: Can you explain a bit more? | U: i don’t have much freedom",abuse,medium,0.8,family,4,yes,0.94
fe6d94fa-3c61-4e30-8f59-ceac46b376f8,"U: things are not normal with my partner | U: i can’t decide things on my own | A: I'm listening. | U: i feel watched sometimes | U: I feel trapped with my partner, I don’t know | A: That sounds concerning. What’s been happening? | U: they don’t like me talking to people with my partner... | U: I don’t have much freedom with my partner",abuse,medium,0.9,relationship,6,yes,0.85
cf93b9c1-f6b6-4cb6-8c65-06a9923feb1b,"U: I’m not myself lately, I’m not sure | U: I don’t feel okay, maybe I’m overthinking... | U: i feel uneasy",distress,medium,0.55,relationship,3,maybe,0.8
f2605273-b858-49d2-a2da-f3170a0d9026,"U: it wasn’t serious | U: it was a bit tense | A: I'm listening. | U: just normal stuff with my family, I tried to ignore it | A: What happened next? | U: things are fine now with my family, it’s just weird",normal,low,0.3,family,4,no,0.84
e20deeae-4302-4f94-89ea-9e9ab3aad826,"U: it was a bit tense | A: What happened next? | U: things are fine now | A: What happened next? | U: we had a disagreement | A: Can you explain a bit more? | U: we talked about it | A: Can you explain a bit more? | U: just normal stuff | U: it wasn’t serious, I tried to ignore it",normal,low,0.4,unknown,6,no,0.92
4012847c-e7a7-4278-b086-c1738d9caba3,"U: I can’t decide things on my own | U: they don’t like me talking to people, I’m not sure | A: Can you explain a bit more? | U: I feel watched sometimes at home... | A: Can you explain a bit more? | U: I have to ask before doing things, maybe I’m overthinking... | A: I'm listening. | U: I don’t have much freedom | A: Do you feel safe in that situation? | U: I feel controlled",abuse,medium,0.9,domestic,6,yes,0.84
b3baec4a-a3bc-412b-b235-2a8b2555a05f,U: I don’t feel okay in the house | A: What happened next? | U: things have been off | A: That sounds difficult. Tell me more. | U: I’ve been stressed,distress,medium,0.55,domestic,3,maybe,0.82
96a6d65b-fa2d-44f1-a27c-7faa6747c94c,"U: please help me with my family | U: I hear something outside | A: Can you explain a bit more? | U: someone is trying to get in with my family | A: What happened next? | U: I’m not safe right now with my family, maybe I’m overthinking",emergency,high,0.95,family,4,yes,0.88
cc502968-059d-4c03-9ad0-f704694d8f07,"U: I have to ask before doing things, it’s just weird | A: I'm listening. | U: I can’t decide things on my own... | A: What happened next? | U: I feel watched sometimes, maybe I’m overthinking | A: What happened next? | U: I feel controlled, it’s just weird... | U: things are not normal, it’s just weird",abuse,medium,0.85,unknown,5,yes,0.76
695782a7-152d-4c01-9a1a-9697de935be5,"U: I keep thinking about it | A: What happened next? | U: I feel uneasy, I tried to ignore it | A: I’m here for you. What’s been going on? | U: things have been off, it’s just weird",distress,medium,0.55,domestic,3,maybe,0.79
d36846b1-2e85-41d8-8605-225e86f856f3,"U: I’ve been stressed, I don’t know | A: Do you want to talk about it? | U: I can’t relax with my partner... | A: Can you explain a bit more? | U: I keep thinking about it... | A: I'm listening. | U: things have been off | A: That sounds difficult. Tell me more. | U: I feel uneasy",distress,medium,0.65,relationship,5,maybe,0.78
e97a66a8-23b3-483e-9690-d53d1e0bde6d,"U: I’m not myself lately | A: I'm listening. | U: I’ve been stressed | U: I can’t relax, I don’t know | A: Can you explain a bit more? | U: i keep thinking about it at home",distress,medium,0.6,domestic,4,maybe,0.78
0ab87bd4-439b-458a-bd15-79dc29481933,"U: I keep thinking about it, maybe I’m overthinking | U: I’m not myself lately, I’m not sure | A: Can you explain a bit more? | U: I don’t feel okay, maybe I’m overthinking",distress,medium,0.55,unknown,3,maybe,0.88
8bfc68e3-8acd-46ca-be93-e4c018399397,"U: I feel uneasy with my family | A: I’m here for you. What’s been going on? | U: I keep thinking about it with my family, I’m not sure | A: I'm listening. | U: i can’t relax with my family, it’s just weird",distress,medium,0.55,family,3,maybe,0.87
d6869295-348e-4569-8df7-64895502ff84,"U: I can’t relax | U: I keep thinking about it, maybe I’m overthinking | U: I feel uneasy | A: That sounds difficult. Tell me more. | U: i’m not myself lately, it’s just weird... | A: What happened next? | U: I don’t feel okay, I don’t know",distress,medium,0.65,unknown,5,maybe,0.8
e4f50e15-282f-4713-bcca-3860eac2e323,"U: I feel trapped, I don’t know | A: That sounds concerning. What’s been happening? | U: they don’t like me talking to people | A: I'm listening. | U: I have to ask before doing things | A: I'm listening. | U: I can’t decide things on my own with my family",abuse,medium,0.8,family,4,yes,0.86
959e9b99-cd9a-434d-8a68-7042d3754991,"U: I feel trapped | A: That sounds concerning. What’s been happening? | U: things are not normal, maybe I’m overthinking | A: I'm listening. | U: I feel watched sometimes with my family | U: I don’t have much freedom",abuse,medium,0.8,family,4,yes,0.82
02f66770-acde-4069-8799-95eaba88e0d7,"U: I can’t relax | A: What happened next? | U: I’ve been stressed, maybe I’m overthinking | A: I’m here for you. What’s been going on? | U: I feel uneasy | U: I keep thinking about it...",distress,medium,0.6,family,4,maybe,0.92
4c74ab0f-a585-4422-9656-71fe0cf68eb2,"U: things have been off with my family | A: Do you want to talk about it? | U: i feel uneasy | A: That sounds difficult. Tell me more. | U: I can’t relax | A: What happened next? | U: i’ve been stressed, i don’t know",distress,medium,0.6,family,4,maybe,0.75
80f52496-b307-4223-8831-7380c09070d5,"U: I'm getting scared with my partner, I don’t know | U: something feels wrong with my partner, maybe i’m overthinking | A: I'm listening. | U: I hear something outside | A: What happened next? | U: someone is trying to get in with my partner | U: please help me | U: I feel like something bad is about to happen",emergency,high,1.0,relationship,6,yes,0.89
ac68d90e-db55-48c0-a66b-113e50fbc071,"U: I have to ask before doing things | A: Can you explain a bit more? | U: I feel controlled | U: they don’t like me talking to people, I’m not sure",abuse,medium,0.75,unknown,3,yes,0.8
baac5520-cdc0-43c7-9a5e-d730b9c239a9,"U: I feel like something bad is about to happen, maybe I’m overthinking | A: What happened next? | U: please help me, i tried to ignore it | A: I'm concerned. Is someone with you? | U: I'm getting scared with my partner, I’m not sure | A: Can you explain a bit more? | U: I’m not safe right now with my partner, I tried to ignore it | U: I think I'm in danger | A: I'm concerned. Is someone with you? | U: I hear something outside with my partner, maybe I’m overthinking",emergency,high,1.0,relationship,6,yes,0.89
75a82888-1419-4b70-8087-c26502b16add,"U: i keep thinking about it, i don’t know | U: I’ve been stressed, I don’t know | U: I’m not myself lately, I’m not sure | A: What happened next? | U: i feel uneasy, it’s just weird | A: I’m here for you. What’s been going on? | U: I can’t relax, I tried to ignore it",distress,medium,0.65,unknown,5,maybe,0.9
2d8cc664-fc8d-45c6-8f40-36e694ca1f79,"U: i don’t feel okay with my family, i tried to ignore it | A: What happened next? | U: I’m not myself lately with my family, I tried to ignore it | U: things have been off",distress,medium,0.55,family,3,maybe,0.92
9bf31bc2-0673-4b37-8aed-a4d74b0a866f,"U: things have been off, it’s just weird | A: I’m here for you. What’s been going on? | U: I’ve been stressed at home | A: Do you want to talk about it? | U: I don’t feel okay at home | A: Can you explain a bit more? | U: I can’t relax at home, I don’t know | U: I keep thinking about it at home, maybe I’m overthinking | A: What happened next? | U: I feel uneasy",distress,medium,0.7,domestic,6,maybe,0.89
b4e140e9-e9ca-487b-8346-f8f44ece8ebc,"U: please help me | A: That sounds serious. Are you safe right now? | U: I hear something outside | A: I'm listening. | U: I'm getting scared, it’s just weird | U: i’m not safe right now | A: That sounds serious. Are you safe right now? | U: someone is trying to get in",emergency,high,1.0,unknown,5,yes,0.88
1adc2e64-b9c2-407f-b646-5a8f023e019c,"U: things are fine now with my family | A: What happened next? | U: it was a bit tense | U: we had a disagreement with my family | A: What happened next? | U: just normal stuff with my family | A: Can you explain a bit more? | U: it wasn’t serious, I tried to ignore it",normal,low,0.35,family,5,no,0.79
ba25cf2e-77bf-42d0-8908-6e8ca8ca8fde,"U: I’m not safe right now... | A: I'm concerned. Is someone with you? | U: I'm getting scared... | A: Can you explain a bit more? | U: I think I'm in danger, it’s just weird | A: Do you need immediate help? | U: someone is trying to get in | U: I feel like something bad is about to happen outside",emergency,high,1.0,public,5,yes,0.84
c9aff78a-d47e-40b4-a063-c46bd442f57c,"U: things have been off | U: I keep thinking about it, maybe I’m overthinking | U: I feel uneasy, I tried to ignore it",distress,medium,0.55,unknown,3,maybe,0.75
d1b195af-60d8-437c-88da-0a56976fdfb8,"U: I’m not safe right now | A: Do you need immediate help? | U: I'm getting scared with my partner, I tried to ignore it... | U: please help me with my partner, maybe I’m overthinking | U: i think i'm in danger | A: Do you need immediate help? | U: someone is trying to get in with my partner | A: I'm listening. | U: I hear something outside with my partner, it’s just weird",emergency,high,1.0,relationship,6,yes,0.78
bbd17130-64ba-4437-a9da-59308d7c7b1c,"U: things are fine now | A: I'm listening. | U: just normal stuff, maybe I’m overthinking | U: it wasn’t serious, maybe i’m overthinking | U: we talked about it with my partner | U: it was a bit tense with my partner, maybe I’m overthinking",normal,low,0.35,relationship,5,no,0.88
b96b6a03-1a72-4fb7-8867-c7d075222517,"U: I have to ask before doing things, maybe I’m overthinking | A: What happened next? | U: I don’t have much freedom | A: That doesn’t sound okay. Can you tell me more? | U: things are not normal, it’s just weird | A: I'm listening. | U: they don’t like me talking to people | A: I'm listening. | U: I feel trapped...",abuse,medium,0.85,unknown,5,yes,0.9
05c99c1c-d0f4-4a5b-879f-506e9aae5694,"U: I think I'm in danger, I don’t know | U: someone is trying to get in | A: Can you explain a bit more? | U: I hear something outside | A: What happened next? | U: I’m not safe right now",emergency,high,0.95,unknown,4,yes,0.81
13567f4f-592a-4c1d-a454-300e8be22063,"U: please help me | A: Do you need immediate help? | U: i feel like something bad is about to happen at home, i don’t know | A: Can you explain a bit more? | U: something feels wrong at home, it’s just weird | U: I think I'm in danger at home, I tried to ignore it | U: someone is trying to get in at home, I’m not sure | U: i’m not safe right now",emergency,high,1.0,domestic,6,yes,0.79
75eaf2eb-9bc4-40a9-a6be-99baf04d0e00,"U: someone is trying to get in in the house, it’s just weird | U: I feel like something bad is about to happen in the house | A: What happened next? | U: I'm getting scared, maybe I’m overthinking | A: Can you explain a bit more? | U: something feels wrong, I don’t know... | A: What happened next? | U: I think I'm in danger, maybe I’m overthinking...",emergency,high,1.0,domestic,5,yes,0.9
86816ff4-ab03-41e0-9e7b-2999cf557321,"U: I hear something outside with my partner | A: Can you explain a bit more? | U: I feel like something bad is about to happen | A: I'm listening. | U: I’m not safe right now | A: Do you need immediate help? | U: something feels wrong with my partner, I don’t know",emergency,high,0.95,relationship,4,yes,0.91
ec07ee56-5365-4a81-8f54-7313c190f2ab,"U: we talked about it, I don’t know... | A: Can you explain a bit more? | U: things are fine now | U: it was a bit tense, maybe i’m overthinking",normal,low,0.25,unknown,3,no,0.89
99100425-5f7f-4e8c-8e7e-2bb84056c9e9,"U: we talked about it | A: What happened next? | U: it was a bit tense | U: things are fine now, I’m not sure | A: Can you explain a bit more? | U: we had a disagreement in the house | A: I'm listening. | U: just normal stuff in the house, I tried to ignore it | A: I'm listening. | U: it wasn’t serious in the house",normal,low,0.4,domestic,6,no,0.79
a28fdfa3-aa59-4d7d-8fc9-64cf3cca1645,"U: something feels wrong | A: Can you explain a bit more? | U: someone is trying to get in... | A: What happened next? | U: i hear something outside, maybe i’m overthinking | A: What happened next? | U: please help me, it’s just weird | A: That sounds serious. Are you safe right now? | U: I feel like something bad is about to happen, I don’t know | A: I'm listening. | U: I think I'm in danger",emergency,high,1.0,unknown,6,yes,0.86
68b0bfef-6a22-4408-9f71-8a32db6993a3,"U: I can’t decide things on my own | A: What happened next? | U: I don’t have much freedom in the house | A: That sounds concerning. What’s been happening? | U: I feel controlled in the house, it’s just weird | A: That doesn’t sound okay. Can you tell me more? | U: I feel trapped in the house | A: That doesn’t sound okay. Can you tell me more? | U: they don’t like me talking to people, I’m not sure",abuse,medium,0.85,domestic,5,yes,0.77
6305f0a2-a6e9-487d-8fc4-0f250f4a370c,"U: I can’t relax with my family, I’m not sure | A: Can you explain a bit more? | U: I’ve been stressed with my family... | U: I feel uneasy... | A: That sounds difficult. Tell me more. | U: I’m not myself lately with my family | A: What happened next? | U: things have been off | A: I’m here for you. What’s been going on? | U: i keep thinking about it with my family, i don’t know...",distress,medium,0.7,family,6,maybe,0.79
999a47e2-277b-44a6-9c3d-b618088a6673,"U: it wasn’t serious, maybe I’m overthinking | A: Can you explain a bit more? | U: we had a disagreement, i’m not sure | A: I'm listening. | U: we talked about it, I’m not sure",normal,low,0.25,unknown,3,no,0.93
4e75dc3d-6d93-4d0d-96b4-94b8d7c51750,"U: things are fine now, it’s just weird | A: I'm listening. | U: just normal stuff, I’m not sure | A: I'm listening. | U: we talked about it, maybe i’m overthinking | A: Can you explain a bit more? | U: it wasn’t serious | U: it was a bit tense",normal,low,0.35,unknown,5,no,0.75
0ebb4032-150a-4172-813f-edfedc6b54a6,"U: I think I'm in danger | U: someone is trying to get in at home | A: What happened next? | U: I feel like something bad is about to happen at home... | U: I’m not safe right now, I don’t know | A: Do you need immediate help? | U: please help me | A: That sounds serious. Are you safe right now? | U: I hear something outside",emergency,high,1.0,domestic,6,yes,0.83
71ae86e4-05d0-4351-a986-873077ca5f68,"U: I have to ask before doing things outside... | A: Can you explain a bit more? | U: they don’t like me talking to people | U: I don’t have much freedom, it’s just weird | A: Do you feel safe in that situation? | U: I feel watched sometimes outside, I tried to ignore it",abuse,medium,0.8,public,4,yes,0.91
b7c68fbe-3852-42a4-b8ca-8e45f04a08a7,"U: things are not normal outside, I’m not sure... | A: I'm listening. | U: i feel controlled, i don’t know... | A: Do you feel safe in that situation? | U: they don’t like me talking to people outside, maybe I’m overthinking... | U: I don’t have much freedom outside | A: That doesn’t sound okay. Can you tell me more? | U: I feel trapped",abuse,medium,0.85,public,5,yes,0.79
b73b29db-04f3-424c-8636-194893d2ead8,"U: I feel controlled, maybe I’m overthinking | A: Do you feel safe in that situation? | U: i feel watched sometimes with my partner | U: i don’t have much freedom, i’m not sure... | A: That doesn’t sound okay. Can you tell me more? | U: they don’t like me talking to people, i don’t know | A: Can you explain a bit more? | U: i feel trapped with my partner",abuse,medium,0.85,relationship,5,yes,0.86
a3da925c-0070-4b9b-8b3c-14429e4089eb,"U: I have to ask before doing things... | A: I'm listening. | U: I can’t decide things on my own | A: Can you explain a bit more? | U: I feel watched sometimes with my partner, I’m not sure | U: I don’t have much freedom",abuse,medium,0.8,relationship,4,yes,0.94
be6feb95-2be2-4a1e-a6d6-f2f5d412128f,"U: I’ve been stressed in the house, I tried to ignore it | A: I’m here for you. What’s been going on? | U: I feel uneasy | U: things have been off in the house | A: I’m here for you. What’s been going on? | U: I don’t feel okay in the house",distress,medium,0.6,domestic,4,maybe,0.86
d517a87a-60fe-496e-b40e-059137cd76f3,"U: please help me, i’m not sure | A: That sounds serious. Are you safe right now? | U: something feels wrong | U: I’m not safe right now, it’s just weird... | U: I'm getting scared outside | A: Can you explain a bit more? | U: someone is trying to get in outside, it’s just weird | A: Can you explain a bit more? | U: i hear something outside",emergency,high,1.0,public,6,yes,0.94
c08a2722-d658-46e1-ac31-58b39a713e5c,U: please help me | A: I'm concerned. Is someone with you? | U: I feel like something bad is about to happen... | U: I’m not safe right now | A: Do you need immediate help? | U: someone is trying to get in in the house,emergency,high,0.95,domestic,4,yes,0.83
c455cb3f-bdbf-4914-a35a-04f7cc805d77,"U: i don’t have much freedom... | A: That doesn’t sound okay. Can you tell me more? | U: i feel controlled | A: That sounds concerning. What’s been happening? | U: I have to ask before doing things in public, I tried to ignore it | A: What happened next? | U: i can’t decide things on my own in public, i tried to ignore it | A: Can you explain a bit more? | U: I feel trapped",abuse,medium,0.85,public,5,yes,0.85
2c77bb64-1809-4f0b-a193-b64e5d3eed2e,"U: they don’t like me talking to people, I’m not sure | A: What happened next? | U: I can’t decide things on my own, it’s just weird | U: I have to ask before doing things, I tried to ignore it",abuse,medium,0.75,unknown,3,yes,0.76
3791414b-1599-4bd2-b0c0-9cf3413c87e7,"U: things are not normal at home | A: What happened next? | U: I feel trapped at home | A: Do you feel safe in that situation? | U: I have to ask before doing things at home | U: i feel controlled, maybe i’m overthinking | A: Do you feel safe in that situation? | U: I feel watched sometimes at home",abuse,medium,0.85,domestic,5,yes,0.83
23a5a4cd-7863-43fd-869c-e68bf0677bbe,U: we talked about it | U: just normal stuff | A: Can you explain a bit more? | U: it was a bit tense...,normal,low,0.25,unknown,3,no,0.78
0afbc0fd-927c-4c3f-b702-497345c41985,"U: I’m not safe right now, it’s just weird | A: Do you need immediate help? | U: I'm getting scared | A: Can you explain a bit more? | U: someone is trying to get in | A: What happened next? | U: I think I'm in danger | U: I hear something outside, I’m not sure | U: I feel like something bad is about to happen",emergency,high,1.0,unknown,6,yes,0.8
1b6bf6a0-1c06-4781-9854-045c9cf5b2a5,"U: it was a bit tense | A: Can you explain a bit more? | U: it wasn’t serious with my family... | U: we had a disagreement, maybe I’m overthinking | U: we talked about it, I don’t know | U: just normal stuff",normal,low,0.35,family,5,no,0.77
256d08b4-3b42-4170-86a7-9900c67537a3,U: I have to ask before doing things... | A: What happened next? | U: they don’t like me talking to people with my family | A: I'm listening. | U: I feel watched sometimes with my family | U: I feel trapped | A: That sounds concerning. What’s been happening? | U: I feel controlled with my family,abuse,medium,0.85,family,5,yes,0.8
432ba5ea-1b51-4b50-8e89-49d747dd6f00,"U: things are fine now with my family | A: I'm listening. | U: just normal stuff | A: I'm listening. | U: it wasn’t serious | U: we talked about it, I’m not sure | A: I'm listening. | U: we had a disagreement | A: I'm listening. | U: it was a bit tense with my family, I tried to ignore it...",normal,low,0.4,family,6,no,0.93
b7d3261f-2f2e-4ef2-a86a-b1ced8151e1f,"U: things are fine now in the house, maybe I’m overthinking | U: it was a bit tense in the house | A: Can you explain a bit more? | U: we talked about it in the house | A: What happened next? | U: we had a disagreement in the house, I tried to ignore it | U: just normal stuff",normal,low,0.35,domestic,5,no,0.81
48070025-e9f3-40f1-880d-647fd255c6a1,"U: please help me | A: That sounds serious. Are you safe right now? | U: I'm getting scared... | U: I think I'm in danger, I don’t know | U: I’m not safe right now",emergency,high,0.95,unknown,4,yes,0.78
e3600202-ae53-4aa3-885a-44cfb0d132d1,"U: please help me, I’m not sure | A: Do you need immediate help? | U: i'm getting scared | U: I feel like something bad is about to happen in the house",emergency,high,0.9,domestic,3,yes,0.77
6401b128-05ee-4b20-bab6-79360473cc5f,"U: please help me | A: That sounds serious. Are you safe right now? | U: I feel like something bad is about to happen, I don’t know | U: i'm getting scared",emergency,high,0.9,unknown,3,yes,0.94
9205429e-6a16-4686-aa2c-96389aa75072,"U: it was a bit tense | A: What happened next? | U: we talked about it, I tried to ignore it... | A: Can you explain a bit more? | U: things are fine now | A: Can you explain a bit more? | U: we had a disagreement, I tried to ignore it | A: Can you explain a bit more? | U: it wasn’t serious, i’m not sure",normal,low,0.35,domestic,5,no,0.77
b2c8cf5c-d43a-43ca-8cf3-1ec72b8c1ca2,"U: just normal stuff, I don’t know | A: Can you explain a bit more? | U: we talked about it... | A: I'm listening. | U: we had a disagreement",normal,low,0.25,unknown,3,no,0.9
24fdcce0-21ef-4294-b413-03bd9de59c56,"U: someone is trying to get in, i’m not sure | A: What happened next? | U: I’m not safe right now at home... | U: I'm getting scared at home | A: I'm listening. | U: please help me, I tried to ignore it | U: something feels wrong | U: I hear something outside, I’m not sure",emergency,high,1.0,domestic,6,yes,0.78
f72d8f8b-9936-49c2-a876-cad561aafaba,U: it was a bit tense | A: I'm listening. | U: just normal stuff | U: it wasn’t serious,normal,low,0.25,domestic,3,no,0.8
379c4f40-48a2-4c05-a667-cc8d1b6ca316,"U: I don’t feel okay in the house | A: I'm listening. | U: I’m not myself lately in the house | A: Can you explain a bit more? | U: things have been off, maybe I’m overthinking | A: I’m here for you. What’s been going on? | U: i’ve been stressed, i don’t know",distress,medium,0.6,domestic,4,maybe,0.83
2725b345-f6ad-4b1d-82e3-a8950596832a,"U: I don’t have much freedom | U: I feel controlled, it’s just weird | A: That doesn’t sound okay. Can you tell me more? | U: I feel watched sometimes | A: I'm listening. | U: I have to ask before doing things, I’m not sure",abuse,medium,0.8,unknown,4,yes,0.76
a0b214f6-2f77-4b80-9c28-07e8e4c73d61,"U: I can’t decide things on my own, I’m not sure | A: I'm listening. | U: i don’t have much freedom... | A: That doesn’t sound okay. Can you tell me more? | U: I feel controlled with my partner",abuse,medium,0.75,relationship,3,yes,0.84
2a599598-4ba7-42c6-b179-b993af683bfa,"U: I keep thinking about it | A: I'm listening. | U: I’ve been stressed outside, I tried to ignore it | A: Do you want to talk about it? | U: things have been off outside | A: I’m here for you. What’s been going on? | U: I feel uneasy, maybe I’m overthinking",distress,medium,0.6,public,4,maybe,0.93
54b6416e-0a5c-4d4e-b5a0-9fb7d636c538,U: I think I'm in danger | U: please help me... | A: That sounds serious. Are you safe right now? | U: I'm getting scared,emergency,high,0.9,unknown,3,yes,0.88
21caa579-5dba-4ac0-a475-98e3a61ff3b6,"U: i think i'm in danger in public, maybe i’m overthinking | U: I'm getting scared | A: Can you explain a bit more? | U: please help me | A: I'm concerned. Is someone with you? | U: I hear something outside...",emergency,high,0.95,public,4,yes,0.9
b6f20beb-0a7b-4e00-b7e6-5224d082cc0a,"U: i can’t relax | A: Can you explain a bit more? | U: I keep thinking about it, maybe I’m overthinking | A: Can you explain a bit more? | U: things have been off | A: I’m here for you. What’s been going on? | U: I’ve been stressed, maybe I’m overthinking | U: I’m not myself lately... | U: I don’t feel okay, I’m not sure",distress,medium,0.7,unknown,6,maybe,0.88
dd32f3aa-4119-4621-8a6c-c1f8ef05cb71,"U: we talked about it, it’s just weird | A: Can you explain a bit more? | U: it was a bit tense | U: just normal stuff, maybe I’m overthinking",normal,low,0.25,unknown,3,no,0.78
4149f6f9-0a68-438e-a2d9-d91c0a49758f,"U: I’m not myself lately with my family | U: things have been off with my family, I’m not sure | A: Do you want to talk about it? | U: I feel uneasy | U: i don’t feel okay, maybe i’m overthinking | A: I'm listening. | U: I can’t relax",distress,medium,0.65,family,5,maybe,0.76
f6ac9ec3-fd4d-48a0-b4da-0712e4abd76c,U: I feel controlled | A: That sounds concerning. What’s been happening? | U: I have to ask before doing things at home | A: I'm listening. | U: things are not normal...,abuse,medium,0.75,domestic,3,yes,0.9
ed91585d-25a0-4138-bfa6-a8120b73b4c1,"U: something feels wrong, maybe I’m overthinking | A: Can you explain a bit more? | U: I'm getting scared, it’s just weird | A: I'm listening. | U: I feel like something bad is about to happen with my family",emergency,high,0.9,family,3,yes,0.95
f8baa808-aa02-41a8-9d6e-cbb7e29db753,"U: I hear something outside in public, I’m not sure | A: What happened next? | U: i think i'm in danger | A: That sounds serious. Are you safe right now? | U: someone is trying to get in, I tried to ignore it | A: I'm listening. | U: I feel like something bad is about to happen in public | U: I'm getting scared",emergency,high,1.0,public,5,yes,0.87
8c857441-063d-4d1d-a0bd-e0360402ad5a,"U: I feel watched sometimes, I’m not sure... | A: Can you explain a bit more? | U: they don’t like me talking to people | A: What happened next? | U: I feel controlled, I tried to ignore it | A: That sounds concerning. What’s been happening? | U: I don’t have much freedom, I’m not sure...",abuse,medium,0.8,unknown,4,yes,0.85
2a4f0c19-5ae1-4ab6-8ec3-4bcec2155753,"U: just normal stuff, i’m not sure | A: I'm listening. | U: things are fine now with my partner... | U: it was a bit tense | U: we talked about it, it’s just weird | A: Can you explain a bit more? | U: it wasn’t serious, I’m not sure",normal,low,0.35,relationship,5,no,0.84
1bf9cbad-20b8-4489-8b5f-6d0875f25d53,"U: someone is trying to get in | A: Can you explain a bit more? | U: I’m not safe right now, I’m not sure | A: That sounds serious. Are you safe right now? | U: i feel like something bad is about to happen, maybe i’m overthinking",emergency,high,0.9,unknown,3,yes,0.93
bf9894a6-704f-4f87-9f2f-9f9f0e5eb2b5,U: i’m not myself lately... | U: I keep thinking about it... | U: I feel uneasy,distress,medium,0.55,family,3,maybe,0.91
bfa71d0c-018c-4128-80f5-5bb3dff8d529,"U: I can’t decide things on my own outside | U: i have to ask before doing things | A: I'm listening. | U: i feel trapped outside, i don’t know...",abuse,medium,0.75,public,3,yes,0.86
b118b46a-1f39-4f42-8fdf-9e73f686cb42,"U: I feel watched sometimes, I don’t know | A: I'm listening. | U: I feel trapped, it’s just weird... | A: Do you feel safe in that situation? | U: I feel controlled | A: That sounds concerning. What’s been happening? | U: I don’t have much freedom",abuse,medium,0.8,relationship,4,yes,0.8
e599a239-e758-49c5-a2d2-fa57f3cb48f7,"U: things are not normal with my family | A: What happened next? | U: I can’t decide things on my own, I tried to ignore it | U: I have to ask before doing things, maybe I’m overthinking...",abuse,medium,0.75,family,3,yes,0.93
10647c44-2c18-4a67-b0c7-b95aa3e48b4d,"U: I don’t have much freedom | A: That sounds concerning. What’s been happening? | U: I feel controlled | A: Do you feel safe in that situation? | U: I feel watched sometimes, I don’t know | A: What happened next? | U: they don’t like me talking to people in public | A: Can you explain a bit more? | U: I feel trapped, it’s just weird | A: Do you feel safe in that situation? | U: I have to ask before doing things",abuse,medium,0.9,public,6,yes,0.78
a3faabab-0715-4b6a-8f34-95bb07f1babd,"U: something feels wrong, I don’t know | A: What happened next? | U: please help me | A: That sounds serious. Are you safe right now? | U: I feel like something bad is about to happen with my family, maybe I’m overthinking | A: Can you explain a bit more? | U: someone is trying to get in with my family | A: I'm listening. | U: i think i'm in danger with my family | A: I'm concerned. Is someone with you? | U: I'm getting scared with my family",emergency,high,1.0,family,6,yes,0.81
